CUENTA,CUENTA,SUBCUENTA,AUTOMAT1,AUTOMAT2,MONEDA,TIPOANALISIS,TIPO CUENTA,TIPO,NIVEL,CUENTA BALANCE COMPARATIVO,AJUSTE CON VERSION CAMBIO,CONVERSION MONEDA
91343003,MANTENIMIENTO DE EQUIPOS,91343,63430001,79110001,1,0,1,3,5,0,1,1
91341001,MANTENIMIENTO DE EDIFICIO,91341,63410001,79110001,1,0,1,3,5,0,1,1
91341002,MANTENIMIENTO DE PLYA ESTACIONAMIENTO,91341,63410001,79110001,1,0,1,3,5,0,1,1
91331001,TRABAJO DE TERCEROS,91331,63310001,79110001,1,0,1,3,5,0,1,1
91331002,SERVICIO DE COBRANZAS,91331,63310002,79110001,1,0,1,3,5,0,1,1
91317001,ESTACIONAMIENTO,91317,63170001,79110001,1,0,1,3,5,0,1,1
91316001,PEAJES,91316,63160001,79110001,1,0,1,3,5,0,1,1
91315001,OTROS GASTOS DE VIAJE,91315,63150001,79110001,1,0,1,3,5,0,1,1
91314001,ALIMENTACION,91314,63140001,79110001,1,0,1,3,5,0,1,1
91313001,ALOJAMIENTO,91313,63130001,79110001,1,0,1,3,5,0,1,1
91312001,CORREOS,91312,63120001,79110001,1,0,1,3,5,0,1,1
91293001,OTROS BENEFICIOS POST - EMPLEO,91293,62930001,79110001,1,0,1,3,5,0,1,1
91291001,COMPENSACION POR TIEMPO DE SERVICIO,91291,62910001,79110001,1,0,1,3,5,0,1,1
91281001,REMUNERACIONES AL DIRECTORIO,91281,62810001,79110001,1,0,1,3,5,0,1,1
91277001,CENCICO,91277,62770001,79110001,1,0,1,3,5,0,1,1
91275001,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES,91275,62750001,79110001,1,0,1,3,5,0,1,1
91274001,SEGURO DE VIDA,91274,62740001,79110001,1,0,1,3,5,0,1,1
91273001,SEGURO COMPLEMENTARIO DE TRABAJO Y ENFERMEDADES PROFESIONALES,91273,62730001,79110001,1,0,1,3,5,0,1,1
91272001,REGIMEN DE PENSIONES ( ONP- AFP) EMPLEADOS,91272,62720001,79110001,1,0,1,3,5,0,1,1
91271001,REGIMEN DE PRESTACIONES DE SALUD (ESSALUD) EMPLEADOS,91271,62710001,79110001,1,0,1,3,5,0,1,1
91251001,ATENCION AL PERSONAL,91251,62510001,79110001,1,0,1,3,5,0,1,1
91241001,CAPACITACION,91241,62410001,79110001,1,0,1,3,5,0,1,1
91219001,BONIFICACIONES,91219,62190001,79110001,1,0,1,3,5,0,1,1
91218001,REFRIGERIO,91218,62180001,79110001,1,0,1,3,5,0,1,1
91217001,MOVILIDAD,91217,62170001,79110001,1,0,1,3,5,0,1,1
91216001,ASIGNACION FAMILIAR,91216,62160001,79110001,1,0,1,3,5,0,1,1
91216001,ASIGNACION FAMILIAR,91216,62160001,79110001,1,0,1,3,5,0,1,1
91215001,VACACIONES EMPLEADOS,91215,62150001,79110001,1,0,1,3,5,0,1,1
91215002,VACACIONES OBREROS,91215,62150002,79110001,1,0,1,3,5,0,1,1
91214001,GRATIFICACIONES,91214,62140001,79110001,1,0,1,3,5,0,1,1
91214002,INDEMNIZACIONES,91214,62140002,79110001,1,0,1,3,5,0,1,1
91213001,REMUNERACIONES EN ESPECIE,91213,62130001,79110001,1,0,1,3,5,0,1,1
91212001,COMISIONES,91212,62120001,79110001,1,0,1,3,5,0,1,1
72542001,VARIACIÓN ACTIVOS BIOLOGICOS VEGETAL,72542,          ,          ,1,0,1,3,5,0,1,1
70241001,VENTA DE INMUEBLES TERCEROS,70241,          ,          ,1,0,1,3,5,0,1,1
70241002,VENTA TERRENOS TERCEROS,70241,          ,          ,1,0,1,3,5,0,1,1
70232001,VENTA RELACIONADOS PRODUCTOS AGROPECUARIOS,70232,          ,          ,1,0,1,3,5,0,1,1
70231001,VENTA TERCEROS PRODUCTOS AGROPECUARIOS,70231,          ,          ,1,0,1,3,5,0,1,1
69242001,INMUEBLES RELACIONADAS,69242,          ,          ,1,0,1,3,5,0,1,1
69241001,INMUEBLES TERCEROS,69241,          ,          ,1,0,1,3,5,0,1,1
69232001,PRODUCTOS AGROPECUARIOS RELACIONADAS,69232,          ,          ,1,0,1,3,5,0,1,1
69231001,PRODUCTOS AGROPECUARIOS TERCEROS,69231,          ,          ,1,0,1,3,5,0,1,1
68213001,SOFTWARE,68213,          ,          ,1,0,1,3,5,0,1,1
68212001,PATENTES Y PROPIEDAD INDUSTRIAL,68212,          ,          ,1,0,1,3,5,0,1,1
68211001,CONCESIONES,68211,          ,          ,1,0,1,3,5,0,1,1
68172001,DEPRECIACIÓN DE ACTIVOS BIOLOGICOS VEGETAL,68172,          ,          ,1,0,1,3,5,0,1,1
68145001,EQUIPOS DIVERSOS,68145,          ,          ,1,0,1,3,5,0,1,1
68144001,MUEBLES Y ENSERES,68144,          ,          ,1,0,1,3,5,0,1,1
68143001,EQUIPO DE TRANSPORTE,68143,          ,          ,1,0,1,3,5,0,1,1
68142001,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,68142,          ,          ,1,0,1,3,5,0,1,1
68141001,EDIFICACIONES,68141,          ,          ,1,0,1,3,5,0,1,1
68133001,EQUIPO DE TRANSPORTE,68133,          ,          ,1,0,1,3,5,0,1,1
68111001,EDIFICACIONES,68111,          ,          ,1,0,1,3,5,0,1,1
67312001,INTERESES POR PRESTAMOS DE TERCEROS,67312,          ,          ,1,0,1,3,5,0,1,1
67312002,INTERES MORATORIOS,67312,          ,          ,1,0,1,3,5,0,1,1
67311001,INTERESES POR PRESTAMOS BANCARIOS,67311,          ,          ,1,0,1,3,5,0,1,1
67311002,INTERESES POR SOBREGIRO,67311,          ,          ,1,0,1,3,5,0,1,1
67111001,GASTOS POR PRESTAMOS BANCARIOS,67111,          ,          ,1,0,1,3,5,0,1,1
65515001,ACTIVOS BIOLOGICOS,65515,          ,          ,1,0,1,3,5,0,1,1
65514001,INTANGIBLES,65514,          ,          ,1,0,1,3,5,0,1,1
65513001,INMUEBLES- MAQUINARIA Y EQUIPO,65513,          ,          ,1,0,1,3,5,0,1,1
604,MATERIAS PRIMAS,60,          ,          ,1,0,1,1,2,0,1,1
605,ENVASES Y EMBALAJES,60,          ,          ,1,0,1,1,2,0,1,1
606,SUMINISTROS DIVERSOS,60,          ,          ,1,0,1,1,2,0,1,1
607,LENCERIA,60,          ,          ,1,0,1,1,2,0,1,1
608,MENAJE Y UTENSILIOS,60,          ,          ,1,0,1,1,2,0,1,1
609,GASTOS VINCULADOS CON LAS COMPRAS,60,          ,          ,1,0,1,1,2,0,1,1
61,VARIACION DE EXISTENCIAS,6,          ,          ,1,0,1,1,1,0,1,1
611,MERCADERIAS,61,          ,          ,1,0,1,1,2,0,1,1
6111,MERCADERIAS,611,          ,          ,1,0,1,1,3,0,1,1
65512001,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,65512,          ,          ,1,0,1,3,5,0,1,1
65511001,INVERSIONES INMOBILIARIAS,65511,          ,          ,1,0,1,3,5,0,1,1
6114,MERCADERIAS INMUEBLES,611,          ,          ,1,0,1,1,3,0,1,1
612,MATERIAS  PRIMAS,61,          ,          ,1,0,1,1,2,0,1,1
6121,MATERIAS PRI-MAS PARA PRODUCTOS MANUFACTURADOS,612,          ,          ,1,0,1,1,3,0,1,1
6122,MATERIA PRIMAS PARA PRODUCTOS DE EXTRACCION,612,          ,          ,1,0,1,1,3,0,1,1
6123,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y  PISCICOLAS,612,          ,          ,1,0,1,1,3,0,1,1
63271001,OTROS SERVICIOS DIVERSOS,63271,          ,          ,1,0,1,3,5,0,1,1
6124,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES,612,          ,          ,1,0,1,1,3,0,1,1
63241001,COMISIONES,63241,          ,          ,1,0,1,3,5,0,1,1
613,MATERIALES AUXILIARES- SUMINISTROS Y REPUESTOS,61,          ,          ,1,0,1,1,2,0,1,1
6131,MATERIALES AUXILIARES,613,          ,          ,1,0,1,1,3,0,1,1
6132,SUMINISTROS,613,          ,          ,1,0,1,1,3,0,1,1
6133,REPUESTOS,613,          ,          ,1,0,1,1,3,0,1,1
614,ENVASES Y EMBALAJES,61,          ,          ,1,0,1,1,2,0,1,1
6141,ENVASES,614,          ,          ,1,0,1,1,3,0,1,1
63231001,ASESORIA CONTABLE,63231,          ,          ,1,0,1,3,5,0,1,1
6142,EMBALAJES,614,          ,          ,1,0,1,1,3,0,1,1
63221001,ASESORIA LEGAL Y TRIBUTARIA,63221,          ,          ,1,0,1,3,5,0,1,1
616,SUMINSTROS DIVERSOS,61,          ,          ,1,0,1,1,2,0,1,1
617,LENCERIA,61,          ,          ,1,0,1,1,2,0,1,1
618,MENAJE Y UTENSILIOS,61,          ,          ,1,0,1,1,2,0,1,1
62,GASTOS DEL PERSONAL- DIRECTORES Y GERENTES,6,          ,          ,1,0,1,1,1,0,1,1
621,REMUNERACIONES,62,          ,          ,1,0,1,1,2,0,1,1
6211,SUELDOS Y SALARIOS,621,          ,          ,1,0,1,1,3,0,1,1
62111,SUELDOS,6211,          ,          ,1,0,1,1,4,0,1,1
63211001,HONORARIOS ADMINISTRATIVOS,63211,          ,          ,1,0,1,3,5,0,1,1
62112,SALARIOS,6211,          ,          ,1,0,1,1,4,0,1,1
63112001,MOVILIDAD URBANA,63112,          ,          ,1,0,1,3,5,0,1,1
63111001,TRANSPORTE,63111,          ,          ,1,0,1,3,5,0,1,1
6212,COMISIONES,621,          ,          ,1,0,1,1,3,0,1,1
62112001,SALARIOS,62112,          ,          ,1,0,1,3,5,0,1,1
6213,REMUNERACIONES EN ESPECIE,621,          ,          ,1,0,1,1,3,0,1,1
62112002,BONIFICACION UNIDA DE CONSTRUCCION,62112,          ,          ,1,0,1,3,5,0,1,1
6214,GRATIFICACIONES,621,          ,          ,1,0,1,1,3,0,1,1
62111001,SUELDO BASICO,62111,          ,          ,1,0,1,3,5,0,1,1
46101001,RECLAMOS DE TERCEROS,46101,          ,          ,1,0,1,3,5,0,1,1
6215,VACACIONES,621,          ,          ,1,0,1,1,3,0,1,1
45511001,INTERESES POR PAGAR SOLES,45511,          ,          ,1,0,1,3,5,0,1,1
45511002,INTERESES POR PAGAR DOLARES,45511,          ,          ,1,0,1,3,5,0,1,1
6216,ASIGNACION FAMILIAR,621,          ,          ,1,0,1,1,3,0,1,1
45412001,LETRAS EN DESCUENTO CONTRATO MUTUO - SOLES,45412,          ,          ,1,0,1,3,5,0,1,1
6217,MOVILIDAD,621,          ,          ,1,0,1,1,3,0,1,1
45412002,LETRAS EN DESCUENTO CONTRATO MUTUO - DOLARES,45412,          ,          ,1,0,1,3,5,0,1,1
6218,REFRIGERIO,621,          ,          ,1,0,1,1,3,0,1,1
45411001,LETRAS EN DESCUENTO - SOLES,45411,          ,          ,1,0,1,3,5,0,1,1
6219,BONIFICACIONES,621,          ,          ,1,0,1,1,3,0,1,1
45411002,LETRAS EN DESCUENTO - DOLARES,45411,          ,          ,1,0,1,3,5,0,1,1
622,OTRAS REMUNERACIONES,62,          ,          ,1,0,1,1,2,0,1,1
62200001,OTRAS REMUNERACIONES,622,          ,          ,1,0,1,3,3,0,1,1
62200002,CONDICIONES DE TRABAJO,622,          ,          ,1,0,1,3,3,0,1,1
62200003,HORAS EXTRAS,622,          ,          ,1,0,1,3,3,0,1,1
623,INDEMNIZACIONES AL PERSONAL,62,          ,          ,1,0,1,1,2,0,1,1
62300001,CESE,623,          ,          ,1,0,1,3,3,0,1,1
624,CAPACITACION,62,          ,          ,1,0,1,1,2,0,1,1
45111001,PRESTAMOS BANCARIOS - SOLES,45111,          ,          ,1,0,1,3,5,0,1,1
625,ATENCION AL PERSONAL,62,          ,          ,1,0,1,1,2,0,1,1
45111002,PRESTAMOS BANCARIOS - DOLARES,45111,          ,          ,1,0,1,3,5,0,1,1
626,GERENTES,62,          ,          ,1,0,1,1,2,0,1,1
627,SEGURIDAD Y PREVISION SOCIAL,62,          ,          ,1,0,1,1,2,0,1,1
6271,REGIMEN DE PRESTACIONES DE SALUD,627,          ,          ,1,0,1,1,3,0,1,1
45111003,PRESTAMO CAPITAL DE TRABAJO,45111,          ,          ,1,0,1,3,5,0,1,1
6272,REGIMEN DE PENSIONES,627,          ,          ,1,0,1,1,3,0,1,1
45111004,PRESTAMO EFECTIVO NEGOCIO,45111,          ,          ,1,0,1,3,5,0,1,1
6273,SEGURO COMPLEMENTARIO DE TRABAJO Y ENFERMEDADES PROFESIONALES,627,          ,          ,1,0,1,1,3,0,1,1
40701001,PROFUTURO,40701,          ,          ,1,0,1,3,5,0,1,1
6274,SEGURO DE VIDA,627,          ,          ,1,0,1,1,3,0,1,1
40701003,INTEGRA,40701,          ,          ,1,0,1,3,5,0,1,1
6275,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES,627,          ,          ,1,0,1,1,3,0,1,1
40701005,HORIZONTE,40701,          ,          ,1,0,1,3,5,0,1,1
6277,CONTRIBUCIONES AL CENCICO Y SENATI,627,          ,          ,1,0,1,1,3,0,1,1
40701006,AFP PRIMA,40701,          ,          ,1,0,1,3,5,0,1,1
628,RETRIBUCIONES AL DIRECTORIO,62,          ,          ,1,0,1,1,2,0,1,1
40701007,AFP HABITAD,40701,          ,          ,1,0,1,3,5,0,1,1
629,BENEFICIOS SOCIALES DE LOS TRABAJADORES,62,          ,          ,1,0,1,1,2,0,1,1
6291,COMPENSACION POR TIEMPO DE SERVICIO,629,          ,          ,1,0,1,1,3,0,1,1
40615001,IMPUESTO AL PATRIMONIO PREDIAL,40615,          ,          ,1,0,1,3,5,0,1,1
6293,OTROS BENEFICIOS POST - EMPLEO,629,          ,          ,1,0,1,1,3,0,1,1
40186001,IMPUESTO TEMPORAL A LOS ACTIVOS,40186,          ,          ,1,0,1,3,5,0,1,1
63,GASTOS DE SERVICIOS PRESTADOS POR TERCEROS,6,          ,          ,1,0,1,1,1,0,1,1
630,TRANSPORTE Y ALMACENAMIENTO,63,          ,          ,1,0,1,1,2,0,1,1
631,TRANSPORTE- CORREO Y GASTOS DE VIAJE,63,          ,          ,1,0,1,1,2,0,1,1
6311,TRANSPORTE- CORREO Y GASTOS DE VIAJE,631,          ,          ,1,0,1,1,3,0,1,1
63111,DE CARGA,6311,          ,          ,1,0,1,1,4,0,1,1
40185001,IMPUESTO A LOS DIVIDENDOS,40185,          ,          ,1,0,1,3,5,0,1,1
63112,DE PASAJEROS,6311,          ,          ,1,0,1,1,4,0,1,1
40181001,IMPUESTO A LOS DEBITOS,40181,          ,          ,1,0,1,3,5,0,1,1
6312,CORREOS,631,          ,          ,1,0,1,1,3,0,1,1
40181002,IMPUESTO A LOS CREDITOS,40181,          ,          ,1,0,1,3,5,0,1,1
6313,ALOJAMIENTO,631,          ,          ,1,0,1,1,3,0,1,1
40175001,RENTA DE SEGUNDA CATEGORIA,40175,          ,          ,1,0,1,3,5,0,1,1
6314,ALIMENTACION,631,          ,          ,1,0,1,1,3,0,1,1
40174001,RENTA DE NO DOMICILIADOS,40174,          ,          ,1,0,1,3,5,0,1,1
6315,OTROS GASTOS DE VIAJE,631,          ,          ,1,0,1,1,3,0,1,1
40173001,RENTA DE QUINTA CATEGORIA,40173,          ,          ,1,0,1,3,5,0,1,1
6316,PEAJE,631,          ,          ,1,0,1,1,3,0,1,1
40172001,RENTA DE CUARTA CATEGORIA,40172,          ,          ,1,0,1,3,5,0,1,1
6317,ESTACIONAMIENTO,631,          ,          ,1,0,1,1,3,0,1,1
40171001,RENTA DE TERCERA CATEGORIA,40171,          ,          ,1,0,1,3,5,0,1,1
632,ASESORIA Y CONSULTORIA,63,          ,          ,1,0,1,1,2,0,1,1
6321,ADMINISTRATIVA,632,          ,          ,1,0,1,1,3,0,1,1
63211,HONORARIOS ADMINISTRATIVOS,6321,          ,          ,1,0,1,1,4,0,1,1
40114001,IGV - REGIMEN DE RETENCIONES,40114,          ,          ,1,0,1,3,5,0,1,1
6322,LEGAL Y TRIBUTARIA,632,          ,          ,1,0,1,1,3,0,1,1
63221,ASESORIA LEGAL Y TRIBUTARIA,6322,          ,          ,1,0,1,1,4,0,1,1
40113001,IGV - REGIMEN DE PERCEPCIOINES,40113,          ,          ,1,0,1,3,5,0,1,1
6323,AUDITORIA Y CONTABLE,632,          ,          ,1,0,1,1,3,0,1,1
63231,ASESORIA CONTABLE,6323,          ,          ,1,0,1,1,4,0,1,1
40112001,IGV - SERVICIOS PRESTADOS POR NO DOMICILIADO,40112,          ,          ,1,0,1,3,5,0,1,1
6324,MERCADOTECNIA,632,          ,          ,1,0,1,1,3,0,1,1
63241,COMISIONES,6324,          ,          ,1,0,1,1,4,0,1,1
40111001,IMPUESTO GENERAL A LAS VENTAS,40111,          ,          ,1,0,1,3,5,0,1,1
6327,PRODUCCIÓN,632,          ,          ,1,0,1,1,3,0,1,1
63271,SERVICIOS DE PRODUCCIÓN,6327,          ,          ,1,0,1,1,4,0,1,1
39219001,OTROS ACTIVOS INTANGIBLES,39219,          ,          ,1,0,1,3,5,0,1,1
633,PRODUCCION ENCARGADA A TERCEROS,63,          ,          ,1,0,1,1,2,0,1,1
6331,PRODUCCION ENCARGADA A TERCEROS,633,          ,          ,1,0,1,1,3,0,1,1
39213001,PROGRAMAS DE COMPUTADORA (SOFTWARE),39213,          ,          ,1,0,1,3,5,0,1,1
39212001,PATENTES Y PROPIEDAD INDUSTRIAL,39212,          ,          ,1,0,1,3,5,0,1,1
634,MANTENIMIENTO Y REPARACIONES,63,          ,          ,1,0,1,1,2,0,1,1
6341,INVERSION INMOBILIARIA,634,          ,          ,1,0,1,1,3,0,1,1
39211001,CONCESIONES- LICENCIAS Y OTROS DERECHOS,39211,          ,          ,1,0,1,3,5,0,1,1
6343,INMUEBLES- MAQUINARIA Y EQUIPO,634,          ,          ,1,0,1,1,3,0,1,1
39162001,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL,39162,          ,          ,1,0,1,3,5,0,1,1
39135001,EQUIPOS DIVERSOS,39135,          ,          ,1,0,1,3,5,0,1,1
635,ALQUILERES,63,          ,          ,1,0,1,1,2,0,1,1
6351,TERRENOS,635,          ,          ,1,0,1,1,3,0,1,1
39135002,EQUIPOS DE COMPUTO,39135,          ,          ,1,0,1,3,5,0,1,1
6352,EDIFICACIONES,635,          ,          ,1,0,1,1,3,0,1,1
39134001,MUEBLES Y ENSERES,39134,          ,          ,1,0,1,3,5,0,1,1
6353,MAQUINARIA Y EQUIPO DE EXPLOTACION,635,          ,          ,1,0,1,1,3,0,1,1
39133001,EQUIPO DE TRANSPORTE,39133,          ,          ,1,0,1,3,5,0,1,1
6354,EQUIPO DE TRANSPORTE,635,          ,          ,1,0,1,1,3,0,1,1
39132001,MAQUINARIA Y EQUIPO DE EXPLOTACION,39132,          ,          ,1,0,1,3,5,0,1,1
6356,EQUIPOS DIVERSOS,635,          ,          ,1,0,1,1,3,0,1,1
39131001,EDIFICACIONES,39131,          ,          ,1,0,1,3,5,0,1,1
636,SERVICIOS BASICOS,63,          ,          ,1,0,1,1,2,0,1,1
6361,ENERGIA ELECTRICA,636,          ,          ,1,0,1,1,3,0,1,1
39126001,INMUEBLE- MAQUINARIA Y EQUIPO - MAQUINARIAS Y EQUIPO DIVERSOS,39126,          ,          ,1,0,1,3,5,0,1,1
6363,AGUA,636,          ,          ,1,0,1,1,3,0,1,1
39124001,INMUEBLE- MAQUINARIA Y EQUIPO - MAQUINARIAS Y EQUIPO DE TRANSPORTE,39124,          ,          ,1,0,1,3,5,0,1,1
6364,TELEFONO,636,          ,          ,1,0,1,1,3,0,1,1
39123001,INMUEBLE- MAQUINARIA Y EQUIPO - MAQUINARIAS Y EQUIPO DE EXPLOTACION,39123,          ,          ,1,0,1,3,5,0,1,1
6365,INTERNET,636,          ,          ,1,0,1,1,3,0,1,1
39122001,INMUEBLES- MAQUINARIA Y EQUIPO - EDIFICACIONES,39122,          ,          ,1,0,1,3,5,0,1,1
6366,RADIO,636,          ,          ,1,0,1,1,3,0,1,1
39121001,INVERSIONES INMOBILIARIAS - EDIFICACIONES,39121,          ,          ,1,0,1,3,5,0,1,1
6367,CABLE,636,          ,          ,1,0,1,1,3,0,1,1
39111001,EDIFICIOS,39111,          ,          ,1,0,1,3,5,0,1,1
637,PUBLICIDAD- PUBLICACIONES- RELACIONES PUBLICAS,63,          ,          ,1,0,1,1,2,0,1,1
6371,PUBLICIDAD-,637,          ,          ,1,0,1,1,3,0,1,1
35123001,COSTO DE FINANCIACION,35123,          ,          ,1,0,1,3,5,0,1,1
6372,PUBLICACIONES,637,          ,          ,1,0,1,1,3,0,1,1
35122001,COSTO,35122,          ,          ,1,0,1,3,5,0,1,1
6373,RELACIONES PUBLICAS,637,          ,          ,1,0,1,1,3,0,1,1
35121001,VALOR RAZONABLE,35121,          ,          ,1,0,1,3,5,0,1,1
638,SERVICIOS DE CONTRATISTAS,63,          ,          ,1,0,1,1,2,0,1,1
34311001,COSTO DE SOFWARE,34311,          ,          ,1,0,1,3,5,0,1,1
639,OTROS SERVICIOS PRESTADOS POR TERCEROS,63,          ,          ,1,0,1,1,2,0,1,1
6391,GASTOS BANCARIOS,639,          ,          ,1,0,1,1,3,0,1,1
34221001,COSTO DE MARCAS,34221,          ,          ,1,0,1,3,5,0,1,1
6392,GASTOS DE LABORATORIO,639,          ,          ,1,0,1,1,3,0,1,1
34211001,COSTO DE PATENTES,34211,          ,          ,1,0,1,3,5,0,1,1
64,GASTOS POR TRIBUTOS,6,          ,          ,1,0,1,1,1,0,1,1
641,GOBIERNO CENTRAL,64,          ,          ,1,0,1,1,2,0,1,1
6411,IMPUESTO GENERAL A LAS VENTAS,641,          ,          ,1,0,1,1,3,0,1,1
33691001,COSTO OTROS EQUIPOS,33691,          ,          ,1,0,1,3,5,0,1,1
6412,IMPUESTO A LAS TRANSACCIONES FINANCIERAS,641,          ,          ,1,0,1,1,3,0,1,1
33612001,REVALUACION DE EQUIPOS DE COMPUTO,33612,          ,          ,1,0,1,3,5,0,1,1
6413,IMPUESTO TEMPORAL A LOS ACTIVOS NETOS,641,          ,          ,1,0,1,1,3,0,1,1
33611001,COSTO DE EQUIPOS DE COMPUTO,33611,          ,          ,1,0,1,3,5,0,1,1
6419,OTROS,641,          ,          ,1,0,1,1,3,0,1,1
33522001,REVALUACION DE ENSERES,33522,          ,          ,1,0,1,3,5,0,1,1
643,GOBIERNO LOCAL,64,          ,          ,1,0,1,1,2,0,1,1
6431,IMPUESTO PREDIAL,643,          ,          ,1,0,1,1,3,0,1,1
33521001,COSTO DE ENSERES,33521,          ,          ,1,0,1,3,5,0,1,1
6432,ARBITRIOS MUNICIPALES Y SEGURIDAD CIUDADANA,643,          ,          ,1,0,1,1,3,0,1,1
33512001,REVALUACION DE MUEBLES,33512,          ,          ,1,0,1,3,5,0,1,1
6433,IMPUESTO AL PATRIMONIO VEHICULAR,643,          ,          ,1,0,1,1,3,0,1,1
33511001,COSTO DE MUEBLES,33511,          ,          ,1,0,1,3,5,0,1,1
6434,LICENCIA DE FUNCIONAMIENTO,643,          ,          ,1,0,1,1,3,0,1,1
33412001,REVALUACION DE EQUIPOS DE TRANSPORTE,33412,          ,          ,1,0,1,3,5,0,1,1
6439,OTROS,643,          ,          ,1,0,1,1,3,0,1,1
33411001,COSTO DE QUIPOS DE TRANSPORTE,33411,          ,          ,1,0,1,3,5,0,1,1
644,OTROS GASTOS POR TRIBUTOS,64,          ,          ,1,0,1,1,2,0,1,1
6442,SENCICO,644,          ,          ,1,0,1,1,3,0,1,1
33312001,REVALUACION DE MAQUINARIA Y EQUIPO,33312,          ,          ,1,0,1,3,5,0,1,1
6443,OTROS TRIBUTOS,644,          ,          ,1,0,1,1,3,0,1,1
33311001,COSTO DE DQUISICION DE MAQUINARIAS Y EQUIPOS,33311,          ,          ,1,0,1,3,5,0,1,1
646,TRIBUTOS A LOS GOBIERNOS LOCALES,64,          ,          ,1,0,1,1,2,0,1,1
647,COTIZACIONES CON CARACTER TRIBUTO,64,          ,          ,1,0,1,1,2,0,1,1
648,AJUSTE POR INFLACION,64,          ,          ,1,0,1,1,2,0,1,1
649,OTROS TRIBUTOS,64,          ,          ,1,0,1,1,2,0,1,1
65,OTROS GASTOS DE GESTION,6,          ,          ,1,0,1,1,1,0,1,1
651,SEGUROS,65,          ,          ,1,0,1,1,2,0,1,1
6511,SEGUROS,651,          ,          ,1,0,1,1,3,0,1,1
33242001,REVALUACION DE INSTALACIONES,33242,          ,          ,1,0,1,3,5,0,1,1
652,REGALIAS,65,          ,          ,1,0,1,1,2,0,1,1
6521,REGALIAS,652,          ,          ,1,0,1,1,3,0,1,1
33241001,COSTO DE LAS INSTALACIONES,33241,          ,          ,1,0,1,3,5,0,1,1
653,SUSCRIPCIONES,65,          ,          ,1,0,1,1,2,0,1,1
6531,SUSCRIPCIONES,653,          ,          ,1,0,1,1,3,0,1,1
33211001,COSTO DE ADQUISICION O PRODUCCION DE EDIFICACIONES,33211,          ,          ,1,0,1,3,5,0,1,1
654,LICENCIAS Y DERECHOS DE VIGENCIA,65,          ,          ,1,0,1,1,2,0,1,1
655,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS Y OPERACIONES DISCONTINUADAS,65,          ,          ,1,0,1,1,2,0,1,1
6551,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS,655,          ,          ,1,0,1,1,3,0,1,1
65511,INVERISONES INMOBILIARIAS,6551,          ,          ,1,0,1,1,4,0,1,1
33211002,EDIFICIOS Y OTRAS CONST. SUJETAS,33211,          ,          ,1,0,1,3,5,0,1,1
65512,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,6551,          ,          ,1,0,1,1,4,0,1,1
33112001,REVALUACION DE TERRENOS,33112,          ,          ,1,0,1,3,5,0,1,1
65513,INMUEBLES- MAQUINARIA Y EQUIPO,6551,          ,          ,1,0,1,1,4,0,1,1
33111001,COSTO DE TERRENOS,33111,          ,          ,1,0,1,3,5,0,1,1
65514,INTANGIBLES,6551,          ,          ,1,0,1,1,4,0,1,1
33111002,TERRENOS SUJETOS AL BENEFICIO DE,33111,          ,          ,1,0,1,3,5,0,1,1
65515,ACTIVOS BIOLOGICOS,6551,          ,          ,1,0,1,1,4,0,1,1
31212001,INV. EDIFICACIONES COSTO,31212,          ,          ,1,0,1,3,5,0,1,1
6552,OPERACIONES DISCONTINUADAS,655,          ,          ,1,0,1,1,3,0,1,1
656,SUMINISTROS,65,          ,          ,1,0,1,1,2,0,1,1
6561,SUMINISTROS,656,          ,          ,1,0,1,1,3,0,1,1
31212002,INV. INMUEBLE MZ A LOTE 3 CAMINOS INCA,31212,          ,          ,1,0,1,3,5,0,1,1
657,GASTOS DE INVESTIGACION Y DESARROLLO,65,          ,          ,1,0,1,1,2,0,1,1
658,GESTION MEDIOAMBIENTAL,65,          ,          ,1,0,1,1,2,0,1,1
659,OTROS GASTOS DE GESTION,65,          ,          ,1,0,1,1,2,0,1,1
6591,DONACIONES,659,          ,          ,1,0,1,1,3,0,1,1
31112001,INVERSIONES TERRENO COSTO,31112,          ,          ,1,0,1,3,5,0,1,1
6592,SANCIONES ADMINISTRATIVAS,659,          ,          ,1,0,1,1,3,0,1,1
31112002,TERRENO LOTE 3 MZ A CAMINOS INCA,31112,          ,          ,1,0,1,3,5,0,1,1
6593,OTROS GASTOS,659,          ,          ,1,0,1,1,3,0,1,1
24311001,INSECTICIDAS Y FERTILIZANTES,24311,          ,          ,1,0,1,3,5,0,1,1
66,PERDIDA POR MEDICION DE ACTIVOS NO FINANCIEROS AL VALOR RAZONABLE,6,          ,          ,1,0,1,1,1,0,1,1
